Montant,Ecart_Montant_Habituel,Nouveau_Destinataire,Heure_Transaction,Frequence_Transactions_24h,Delai_Depuis_Derniere_Min,Nb_Destinataires_Distincts_7j,Changement_Appareil,Fraude
1169.0,0.8187146602889639,0,13.0,1,133.9,0,0,0
1113.0,1.103105789549717,1,11.0,0,358.9,3,0,0
14366.0,1.2054473559832717,0,12.0,3,96.4,0,0,0
16659.0,1.1041636829479977,1,14.0,0,1340.4,3,0,0
13587.0,1.1540475323031802,0,16.0,2,433.6,1,0,0
19367.0,1.1666096812880264,0,20.0,1,807.1,3,0,0
16422.0,1.40763047414148,1,10.0,1,563.8,2,0,0
21732.0,0.9470917141568298,0,19.0,3,320.1,3,0,0
9611.0,1.2960076374197722,0,11.0,1,322.3,2,0,0
16247.0,0.9476276680094305,0,11.0,0,635.4,2,0,0
20060.0,0.8582521388738498,1,16.0,0,810.9,1,0,0
18641.0,1.2083240888575344,0,15.0,4,33.2,0,0,0
14944.0,1.3056933718705785,0,13.0,1,778.7,2,0,0
39305.0,1.161856569477617,0,9.0,2,383.9,3,1,0
5148.0,0.8921892096017867,0,9.0,3,389.5,2,0,0
17797.0,0.7825440887076461,0,19.0,1,886.5,5,0,0
22539.0,0.9724871826393789,0,9.0,2,1028.0,1,0,0
29106.0,1.5238240444826738,0,18.0,3,851.9,3,0,0
21809.0,1.3441899255752041,1,18.0,2,964.7,2,0,0
1843.0,1.061792139103416,0,8.0,2,1443.7,1,0,0
4099.0,0.6860560893992609,0,14.0,3,31.8,0,0,0
3080.0,1.1756989472388542,0,14.0,3,645.8,4,0,0
50233.0,1.0173459265344458,0,7.0,1,361.7,1,0,0
19190.0,1.3873549884349443,1,14.0,3,97.3,0,0,0
22321.0,1.325541068261469,1,14.0,1,43.5,3,0,0
45657.0,1.565960067317413,0,22.0,1,327.2,3,0,1
742.0,1.2730465822086048,0,15.0,0,717.7,1,1,0
19825.0,1.3682973490621397,1,8.0,0,210.2,1,0,0
48010.0,2.586106091984723,1,23.0,3,18.4,6,1,1
12755.0,0.9848299208226792,0,12.0,1,366.3,2,0,0
22680.0,1.2333531161781082,1,5.0,10,7.5,6,0,1
5671.0,1.1141540873842226,1,16.0,0,63.4,2,0,0
18366.0,0.42489725699801584,0,14.0,1,692.6,4,0,0
43951.0,4.559519397717182,1,23.0,4,0.9,10,0,1
22897.0,0.6637707988590633,0,16.0,2,278.3,4,1,0
26132.0,1.085381099040212,0,19.0,1,607.1,2,0,0
9065.0,0.7248417835515206,0,13.0,2,327.8,3,0,0
15862.0,1.0395551215716985,0,19.0,2,273.2,6,0,0
100181.0,3.712519951948764,1,2.0,4,112.6,3,1,1
7049.0,3.560334996041661,1,1.0,7,30.3,4,1,1
5167.0,0.8961231555399536,0,15.0,2,808.5,2,0,0
32446.0,1.0828565447166756,1,13.0,3,188.7,2,1,0
11568.0,1.145312003852532,0,22.0,1,476.6,2,0,0
3902.0,0.7547084571458564,0,17.0,1,31.0,2,0,0
11737.0,0.6383153217516657,1,10.0,1,68.4,2,1,1
21282.0,1.0386258122819432,0,11.0,0,82.7,4,0,0
7700.0,1.2736370688083642,0,12.0,2,186.9,1,0,0
20038.0,0.9770916120107741,0,12.0,1,313.3,3,0,0
6617.0,1.2262399871460121,1,15.0,2,272.4,3,0,0
930.0,1.232144029140774,0,19.0,2,341.3,3,0,0
21912.0,0.7594343565477759,0,10.0,0,106.8,2,0,0
3696.0,0.5061913308914541,0,17.0,1,170.3,2,0,0
19341.0,7.159280028857983,1,23.0,3,58.7,5,1,1
66783.0,1.0854394203394113,0,16.0,1,458.1,1,0,0
16042.0,1.0875075815654387,0,8.0,1,304.9,0,0,0
21549.0,1.097271622808651,0,21.0,5,925.0,3,0,0
10143.0,1.124826669235192,0,17.0,2,1639.4,4,0,0
22895.0,0.698824301354279,1,13.0,0,187.2,2,0,0
37464.0,1.1774546558153158,0,19.0,0,689.9,1,0,0
20894.0,0.8233339302382778,0,20.0,4,730.6,1,0,0
12618.0,0.5008240130990933,0,14.0,3,125.0,1,0,0
51099.0,0.9098459683015376,0,15.0,0,34.9,1,0,0
11735.0,0.9553967674099667,0,18.0,1,344.7,7,1,0
23888.0,0.9348241600264127,0,19.0,1,663.2,3,0,0
53023.0,1.469135303482381,0,1.0,6,5.7,6,1,1
19182.0,0.8779470838511059,0,15.0,0,694.9,1,0,0
24458.0,1.2321672748401122,0,20.0,1,176.6,2,0,0
15097.0,0.7624161545408205,0,5.0,2,380.4,1,0,0
1605.0,1.0676834275337896,0,9.0,2,106.3,3,0,0
13589.0,4.869836351794115,1,3.0,3,4.6,7,1,1
8220.0,0.8469384482570451,0,11.0,0,260.8,2,0,0
13875.0,6.044423505890558,1,1.0,4,10.9,6,0,1
15330.0,0.7024142504235411,0,7.0,2,81.6,0,1,0
3925.0,0.9955908374919311,1,13.0,2,80.1,2,0,0
10804.0,0.9193949854324192,0,15.0,0,997.9,4,0,0
34074.0,1.073450890189878,0,11.0,1,692.8,0,0,0
8582.0,0.8284006606256538,1,22.0,2,391.5,4,0,0
11351.0,0.5183236612648175,0,13.0,2,627.3,2,0,0
21712.0,5.747269009300411,1,22.0,6,26.1,9,0,1
56804.0,3.7118902440170682,1,23.0,7,31.2,8,0,1
11209.0,0.8524272647478472,0,9.0,1,140.4,0,0,0
12301.0,0.9804637495473069,1,18.0,2,24.8,2,0,0
6370.0,0.9394660579551556,0,10.0,3,194.0,2,1,0
8791.0,1.011277000303349,0,10.0,0,760.5,1,0,0
25376.0,1.1771431171681905,0,12.0,2,587.7,1,0,0
7839.0,0.9852688443344347,0,14.0,3,96.4,0,0,0
11758.0,1.3264682065525675,0,10.0,1,412.5,2,0,0
4534.0,1.0424137797110675,0,15.0,0,148.7,3,0,0
16147.0,1.015951773103437,0,19.0,0,305.1,0,0,0
13417.0,1.226918653757057,0,22.0,2,297.2,2,0,0
12098.0,5.723124053237297,1,1.0,6,3.6,11,1,1
28289.0,0.673619024207581,1,14.0,1,15.4,3,0,0
14743.0,0.8497254642594567,0,14.0,0,218.5,2,0,0
19341.0,1.2951319787822266,1,9.0,4,801.1,3,0,0
22348.0,1.3837023311496222,0,13.0,2,242.1,4,0,0
24136.0,0.9860028527079392,0,12.0,3,334.7,1,0,0
13748.0,1.1260967378656723,0,11.0,1,126.8,4,0,0
13174.0,1.086879209784727,0,12.0,1,535.1,1,0,0
2396.0,0.7295193878380852,1,11.0,1,128.2,1,0,0
5776.0,1.2809292154604375,0,7.0,3,784.3,0,0,0
21230.0,2.248756228686089,1,22.0,5,17.3,8,1,1
37980.0,5.819263373295141,1,3.0,3,5.0,6,1,1
10669.0,0.4871776359882434,0,8.0,1,1000.9,0,1,0
3765.0,1.3432942709822964,0,14.0,2,556.0,2,0,1
32135.0,6.973733501356429,1,5.0,5,18.8,7,1,1
20368.0,0.6744331577571238,0,12.0,1,66.4,1,0,0
15284.0,0.8032242503513427,0,15.0,1,116.9,5,0,0
120518.0,7.632276335027726,1,1.0,7,24.4,6,1,1
21466.0,0.8219143808257746,0,17.0,2,563.2,1,0,1
32427.0,1.3001154233708812,0,16.0,0,660.3,0,0,0
2913.0,0.4582760824967186,1,17.0,0,595.1,3,0,0
86703.0,3.201667625294697,1,4.0,2,16.2,5,1,1
14469.0,0.992963092164596,1,8.0,2,57.6,3,0,0
7455.0,1.0316448192940322,0,19.0,2,932.8,1,0,0
79330.0,5.09412438247341,0,0.0,5,5.0,9,1,1
8631.0,0.5905266333097212,0,19.0,3,218.9,1,0,0
23474.0,0.948497013655792,0,15.0,1,774.8,0,1,0
9561.0,1.359908382631729,0,9.0,3,320.2,2,0,0
237.0,1.3045167675121772,0,9.0,1,99.0,3,0,0
91069.0,7.357305414014597,1,1.0,7,11.2,14,0,1
125973.0,6.28909968158795,1,4.0,7,6.5,4,1,1
4446.0,0.978731321833694,0,18.0,0,556.3,1,0,0
13171.0,0.869416581443157,0,19.0,1,399.7,1,0,0
42971.0,1.3979699089554034,0,13.0,2,642.7,2,1,0
6610.0,1.2849963156820563,0,18.0,1,35.9,2,0,0
34419.0,0.9319393010729374,0,16.0,3,684.4,3,0,0
135173.0,3.3973922107085857,1,5.0,4,33.9,4,1,1
26677.0,1.5723843112116374,0,14.0,1,285.2,2,0,0
66106.0,5.17560505676405,1,0.0,6,21.7,5,0,1
24732.0,1.237408822713261,1,16.0,1,377.3,4,0,0
22075.0,0.8174069494098002,0,18.0,2,972.1,1,0,0
14921.0,1.281472055103063,0,8.0,2,751.7,3,1,0
10527.0,0.7571391708198822,0,10.0,1,310.9,5,0,0
16822.0,1.071955252079722,0,17.0,2,252.3,1,0,0
22579.0,1.1787848509974816,0,12.0,2,380.7,7,0,0
17003.0,1.2668835625269614,1,12.0,1,416.2,2,0,0
12515.0,1.0851088304258967,1,14.0,1,654.7,2,0,0
6967.0,1.3003590127488551,0,19.0,2,1248.6,0,0,0
25124.0,1.1458332408394143,0,19.0,2,725.4,2,0,0
3289.0,0.7597586265115133,0,8.0,0,48.6,3,0,0
19001.0,1.1300273989062066,0,11.0,3,400.2,1,0,0
3495.0,0.8076361332984988,0,12.0,1,108.1,3,0,1
19763.0,1.3984205823685352,0,13.0,0,380.8,0,0,0
15737.0,1.6090986595086978,0,23.0,1,1018.0,2,0,0
36033.0,0.8036509910149505,0,16.0,0,274.2,3,0,0
6709.0,1.0728117813414206,0,11.0,2,329.9,6,0,0
37463.0,1.1124629295413746,1,12.0,2,694.6,6,0,0
14299.0,0.7470326903413858,0,14.0,3,221.8,2,0,0
4042.0,0.8273275149313439,0,20.0,1,374.1,3,0,0
6295.0,1.2924709036438622,0,16.0,2,156.7,3,0,0
24393.0,0.6029813347143467,1,13.0,1,213.6,0,0,0
13314.0,0.9358165183947862,0,12.0,4,303.5,2,0,0
11504.0,0.7166407792146725,0,8.0,3,1052.3,2,0,0
4799.0,1.0914023658583982,0,18.0,1,117.7,3,0,0
20838.0,0.5789721227539983,0,13.0,1,2325.1,1,0,1
27114.0,1.083663094491327,0,15.0,1,157.3,2,0,0
19176.0,0.8469008531041214,0,10.0,2,349.9,2,0,0
33574.0,0.9783782197474796,0,13.0,1,87.3,1,0,0
8062.0,1.1789902437929531,0,14.0,1,997.2,3,0,0
15068.0,1.1089262817212764,0,12.0,4,625.7,1,0,0
12138.0,0.945150347571544,0,18.0,2,236.1,0,0,0
15991.0,1.344325663972557,0,12.0,4,203.9,2,0,0
13274.0,1.0974062169722527,0,23.0,3,620.0,2,0,0
6530.0,0.8415295356071099,1,16.0,2,60.0,1,1,0
22665.0,0.7972790702207098,0,17.0,1,13.9,2,0,0
5263.0,0.9190078219046927,0,16.0,2,1086.4,2,0,0
15006.0,4.330287679010068,1,0.0,5,30.3,7,1,1
2321.0,0.9946056458461825,0,16.0,1,120.1,4,0,0
24094.0,0.9809796758875002,0,14.0,1,1671.3,1,0,0
61457.0,1.1675260229342896,0,13.0,2,33.7,1,0,0
2248.0,0.6752050015602868,0,21.0,0,569.7,2,0,0
18113.0,4.03583252002576,1,23.0,8,9.9,5,0,0
19792.0,1.0134356404019067,0,8.0,4,148.9,2,0,0
35036.0,0.9509579582707448,0,11.0,1,300.5,2,1,0
8700.0,0.9129492381661093,0,15.0,0,933.3,1,0,0
10333.0,1.1566610883891104,0,20.0,2,555.8,3,1,0
48944.0,5.998471457558072,0,21.0,2,34.1,6,1,1
9174.0,0.9893445983481859,0,22.0,0,266.5,4,0,0
8349.0,0.6093174982152003,0,13.0,4,51.0,2,0,0
17757.0,0.9614832854431715,0,9.0,3,93.9,2,0,0
29019.0,1.2465595707544814,0,12.0,1,145.5,3,0,0
10847.0,0.9933390783016988,0,17.0,1,530.1,3,0,0
20072.0,1.1232471711757746,0,14.0,0,536.3,1,0,0
69734.0,2.8034875464966964,0,2.0,4,4.8,7,0,1
15159.0,0.9056754780348061,0,15.0,1,971.6,0,0,0
4268.0,1.0770094853499126,0,10.0,2,34.4,1,0,0
17763.0,0.49708194011428264,0,18.0,1,66.0,5,0,0
97183.0,5.558979192472939,1,5.0,5,18.2,5,0,1
30674.0,1.326656458019724,0,8.0,3,303.5,2,1,0
47733.0,1.275769166697271,0,7.0,0,437.1,4,0,0
3271.0,0.876447172605044,0,10.0,2,60.7,3,0,0
16154.0,1.0670050095398587,0,11.0,2,117.0,4,0,0
28329.0,1.2554322682914913,0,15.0,3,27.8,1,0,0
4097.0,0.8573195669222193,0,23.0,0,262.5,0,0,0
7884.0,0.9501424966700904,0,10.0,4,43.3,2,0,0
25086.0,0.9000665024027761,0,16.0,0,302.4,4,0,0
6310.0,5.953007642018093,1,2.0,5,38.6,4,0,1
982.0,0.9010629384852838,0,9.0,2,465.2,2,0,0
2036.0,1.1299423870116168,1,15.0,2,576.5,0,0,0
6519.0,0.7428587128878376,0,15.0,0,773.8,0,0,1
5774.0,1.1287256937884316,0,15.0,0,813.9,2,0,0
14168.0,1.2610071686518582,0,15.0,3,543.7,1,1,0
2217.0,1.0607960827228333,0,19.0,2,1312.3,1,0,0
6689.0,1.0523192043843859,0,13.0,2,882.5,2,0,0
6541.0,0.8910098804878802,0,13.0,1,322.7,3,0,0
3918.0,0.9900796404283498,0,18.0,3,296.5,1,0,0
27665.0,0.7222573421119749,0,12.0,1,100.9,4,0,0
12602.0,1.5461139735314384,1,9.0,2,333.2,4,0,1
8641.0,0.3782310968599282,0,15.0,1,199.0,2,1,0
9924.0,1.1689879902372602,0,14.0,1,795.0,2,0,0
44738.0,1.2664192802913947,0,7.0,3,601.3,1,1,0
16685.0,1.2500611406041897,0,14.0,2,71.8,1,0,0
23361.0,1.1480337703057832,0,16.0,1,124.8,3,0,0
45192.0,1.2766067014921294,1,8.0,2,1197.1,0,0,0
11761.0,0.8393926276846829,0,11.0,1,1140.1,1,0,0
7785.0,1.0673014496307967,0,14.0,2,580.5,1,0,0
70841.0,2.3849095643439755,0,0.0,5,22.5,5,1,1
28268.0,1.272804694295345,0,12.0,3,361.9,2,0,0
48283.0,0.9657913818305317,0,18.0,0,991.6,1,0,0
17710.0,1.0940779925159438,0,15.0,0,1361.2,3,0,0
13207.0,1.061384596193305,0,15.0,2,691.7,2,0,0
33322.0,0.7680636994626805,0,8.0,1,644.3,1,0,0
13714.0,0.9345219755198735,0,15.0,4,415.3,3,0,0
34932.0,0.8301318928464828,0,23.0,1,5.2,2,0,0
14845.0,5.603291901054396,1,22.0,7,48.8,8,1,0
26461.0,1.2498887682021336,0,23.0,0,29.5,2,0,0
13388.0,0.9384215691044421,0,14.0,0,571.8,3,0,0
28328.0,0.9850443296929214,0,12.0,3,147.0,3,0,0
13304.0,1.184471997387091,0,15.0,2,479.9,2,0,0
20561.0,0.9945060921049401,0,19.0,1,163.9,3,0,0
17279.0,1.0218342047265747,0,20.0,1,129.7,4,0,0
26825.0,1.4361851214946328,0,12.0,0,591.2,0,0,0
7705.0,0.893907533913086,0,16.0,5,471.1,3,0,0
4061.0,0.832088433227032,0,16.0,1,134.7,5,0,0
17098.0,1.2134565601766285,0,14.0,1,336.2,0,1,0
11626.0,1.0813119248162975,0,18.0,3,490.7,0,0,0
14252.0,1.2507142436937468,0,12.0,0,161.8,1,0,0
26307.0,1.1639112024458875,0,16.0,3,15.8,1,1,0
5171.0,1.0748269290508292,0,8.0,0,39.8,2,0,1
26435.0,1.3343353428082358,0,11.0,4,459.6,2,0,0
14750.0,1.068061770406884,0,16.0,2,773.5,3,0,0
15678.0,1.396051746844458,0,14.0,0,1295.4,2,0,0
3850.0,0.6694579455692535,0,10.0,1,1044.6,1,0,0
7730.0,0.8759270255290549,0,21.0,2,167.5,1,0,0
82347.0,0.1,1,22.0,12,7.8,6,1,1
227482.0,4.25236281403626,0,1.0,5,1.2,6,1,1
3128.0,1.2372226511657896,0,6.0,1,128.2,3,1,0
14019.0,1.364853538097339,0,19.0,2,148.0,0,0,0
20852.0,3.7353254755542933,1,22.0,10,21.3,6,1,0
55515.0,1.0592536990306871,0,18.0,1,21.9,3,0,0
4698.0,1.1989555092595128,0,13.0,1,92.2,4,0,0
17160.0,0.6176154452975574,0,11.0,1,231.1,3,0,0
20407.0,6.207941667905799,0,5.0,6,12.8,3,0,1
14732.0,5.369397604486718,1,5.0,9,1.4,6,1,1
5565.0,0.8248929046773631,0,18.0,1,69.4,3,0,0
27646.0,1.1149434501111304,0,16.0,1,326.6,6,0,0
34514.0,4.133750326542684,1,5.0,4,3.8,3,0,1
23979.0,1.2911357412608837,0,17.0,2,872.7,5,0,0
24588.0,1.2688510172331244,1,11.0,1,72.2,3,0,0
28216.0,1.0827781056126105,0,18.0,2,168.0,3,0,0
56865.0,3.078943581638235,1,4.0,3,16.3,5,0,1
35981.0,1.2502571315053472,0,18.0,3,200.4,3,0,0
12668.0,0.7273915863322734,0,10.0,1,133.6,1,0,1
23020.0,1.3146178910035102,1,20.0,5,386.9,0,0,0
8885.0,0.8807327838565223,1,11.0,1,155.0,4,0,0
18030.0,0.8877761332791672,0,20.0,0,127.7,1,0,0
15275.0,0.5680630022535512,0,16.0,2,580.5,1,0,0
12446.0,0.745611145245378,1,11.0,1,1550.3,5,0,1
18699.0,1.4902737213799333,0,18.0,0,1273.5,1,0,0
13447.0,0.8536594238492482,0,14.0,2,260.6,4,0,0
14563.0,1.4040629339831894,0,10.0,1,41.3,2,0,0
10200.0,0.5446754596826255,0,13.0,0,484.4,4,0,0
14397.0,1.05208292504569,0,11.0,1,872.9,1,0,0
17647.0,0.5426972430715065,1,17.0,2,121.4,1,0,0
15175.0,0.8555847964083292,0,13.0,1,1698.4,1,0,1
11883.0,0.3458125987610591,0,16.0,2,69.5,1,0,0
20063.0,1.2388612714960767,0,17.0,2,389.6,0,0,0
7832.0,0.8427876097041777,0,18.0,2,35.3,1,1,0
6002.0,0.5614824370608217,0,18.0,0,79.9,4,0,0
5023.0,1.1752904295398574,1,16.0,0,166.8,4,0,0
11037.0,1.4601914505586988,0,13.0,1,139.9,0,0,0
11194.0,0.7859488619509558,0,14.0,2,99.0,0,0,0
10075.0,0.9935876672348587,0,8.0,1,138.5,4,0,0
22689.0,0.9711265130786662,1,10.0,2,854.2,6,0,0
25710.0,0.9181396958123414,0,11.0,1,61.0,4,0,0
16060.0,1.3452219540174117,0,18.0,5,126.5,3,0,0
29168.0,0.9772340940681363,1,20.0,2,582.9,1,0,0
5749.0,1.2846558957115826,0,12.0,2,818.3,2,0,1
57823.0,0.28967880901537413,1,2.0,6,21.0,11,0,1
8701.0,0.5801527129897475,0,20.0,2,285.1,2,0,0
4597.0,1.4305004405863935,1,20.0,0,774.9,3,0,1
81790.0,5.168838204973463,1,23.0,9,4.1,8,0,1
9136.0,0.7259581913233499,0,11.0,3,229.0,2,0,0
23506.0,1.4254233618872152,1,12.0,0,275.4,3,0,0
56847.0,5.6095925690669635,1,22.0,5,52.0,11,1,1
17149.0,1.0142912350670175,0,9.0,3,934.4,4,0,0
23713.0,0.4713452333850535,0,13.0,0,1132.2,3,0,0
4044.0,1.079721466061374,1,16.0,4,1330.0,1,0,0
23362.0,0.9343474447633957,0,7.0,2,116.6,0,0,0
7355.0,0.6975994819213189,0,18.0,3,10.3,2,0,0
20852.0,5.7102964139790835,1,5.0,6,43.5,8,0,1
43160.0,1.5428457650338077,0,9.0,5,829.9,3,0,0
25244.0,0.4083916604629333,0,17.0,1,229.1,1,0,0
22294.0,2.4685371213135663,1,21.0,10,49.7,6,1,1
8706.0,1.2077104680248378,0,14.0,0,128.6,4,0,0
11120.0,0.6957828516515594,0,10.0,1,136.0,4,0,1
1654.0,1.1369777703739463,0,16.0,0,74.9,2,0,0
25767.0,0.521667951983413,0,19.0,2,43.3,4,0,0
42781.0,0.7518343356929399,0,22.0,2,104.5,1,0,0
20423.0,1.2586039091484622,0,13.0,1,427.6,3,1,0
18342.0,1.3996426544528515,0,13.0,1,930.3,1,0,0
17062.0,1.2202901275407871,0,17.0,3,756.8,1,0,0
15879.0,1.0895908790939026,1,17.0,0,515.1,3,0,0
3465.0,0.9104175967985277,1,13.0,1,123.1,3,0,0
32720.0,0.9101509132459734,0,14.0,2,523.4,4,0,0
11580.0,1.1286123648602648,0,17.0,4,152.5,1,0,0
37337.0,1.1570523491066127,0,12.0,1,829.5,4,0,0
13211.0,1.088552201497382,0,14.0,0,116.5,1,0,0
19385.0,0.5779015609621041,1,21.0,4,193.3,0,0,0
10174.0,1.3262411415406818,0,16.0,0,13.8,2,0,0
6756.0,0.8686991871011733,0,13.0,0,227.9,4,0,0
19927.0,1.0835868552367087,1,10.0,1,19.9,1,0,0
24503.0,0.8073059315862703,0,9.0,0,448.1,2,0,0
4578.0,1.313244223721052,0,15.0,3,214.1,2,0,0
3856.0,0.782663735079842,0,14.0,4,710.4,0,0,0
14193.0,0.9086287000713382,0,9.0,1,1242.8,4,0,0
14273.0,0.7889802631558409,0,19.0,2,233.5,1,0,0
30336.0,4.5134283052119155,1,2.0,9,14.7,12,1,1
30089.0,0.7821974880416541,0,16.0,2,652.3,2,0,0
21439.0,1.3852857943403767,0,16.0,1,30.4,1,0,0
5116.0,1.259651152381775,0,13.0,0,129.6,4,0,0
41344.0,1.03277213679681,0,9.0,1,51.4,2,0,0
6639.0,0.9593999950235691,0,18.0,0,1171.3,2,0,0
58141.0,5.494437654858285,1,22.0,2,51.9,8,1,1
8044.0,1.2832977447104725,0,12.0,3,365.4,2,0,1
24959.0,1.0336479323630947,1,12.0,1,427.5,4,0,0
21225.0,4.617740818652844,0,22.0,8,5.0,6,1,1
6483.0,1.2443576251790847,0,11.0,2,379.9,1,0,0
5311.0,4.6028899938555465,1,23.0,4,29.9,7,0,1
7690.0,1.0269536815632185,1,14.0,1,275.7,0,0,0
40973.0,0.8819583858632395,0,20.0,1,29.7,4,0,0
23751.0,1.624552800559575,0,12.0,0,70.9,1,0,0
23090.0,1.237343457549506,0,10.0,1,321.3,3,1,0
35928.0,1.0590730496491685,0,13.0,1,148.0,1,0,0
3200.0,1.0953073246445126,0,19.0,0,441.7,3,0,0
19682.0,0.6999917924434693,0,21.0,6,720.6,4,0,0
26475.0,0.8737738592620522,0,12.0,0,277.1,0,0,0
17806.0,0.7903775109695357,1,15.0,0,861.0,0,0,0
23426.0,1.4555595566823958,1,11.0,2,810.4,0,0,0
37738.0,0.9664127010420934,1,18.0,1,127.6,4,0,0
22608.0,1.2773089500101944,0,15.0,2,636.2,2,0,0
31770.0,0.7464585087550792,0,13.0,2,686.0,3,0,0
20289.0,1.4157204362051377,0,18.0,1,984.5,1,0,0
1200.0,0.6119132886601947,0,9.0,3,393.4,3,0,0
5677.0,0.7924036189890808,0,15.0,1,668.7,3,0,0
23962.0,1.116052648704845,0,15.0,2,132.7,1,0,0
29497.0,1.2417090377939692,0,14.0,2,151.1,2,0,0
16986.0,0.9936717337712401,1,11.0,1,345.1,1,0,0
17464.0,1.176070755099876,0,20.0,3,141.9,3,0,0
25611.0,1.2302366107678857,0,17.0,4,893.8,1,0,0
5623.0,0.6828356431375863,0,13.0,0,330.2,2,0,0
13408.0,1.1078403964359247,0,10.0,0,119.1,3,0,0
46515.0,1.2663449425189937,0,17.0,2,181.9,1,1,0
17594.0,4.226866048750971,0,1.0,7,75.0,6,1,1
22110.0,5.037481202900769,1,5.0,4,22.3,5,0,1
24147.0,1.0864680919032383,0,13.0,2,271.9,0,0,0
29291.0,1.2636739068263867,1,16.0,1,41.8,2,0,0
4996.0,1.127324200555771,1,12.0,1,179.9,6,0,0
18436.0,0.7624872934894049,0,11.0,1,197.4,3,1,0
71023.0,6.3093645891954715,1,5.0,9,4.6,11,1,1
145386.0,3.6028380217884894,1,1.0,3,2.6,7,1,1
15498.0,4.790403462716064,1,0.0,3,7.3,4,0,1
13504.0,0.6630560045923518,0,7.0,4,403.4,3,0,0
13134.0,1.1296537928990191,0,15.0,0,297.5,2,1,1
12254.0,1.0354569796141013,0,11.0,1,252.3,0,0,0
8388.0,0.10375485976957444,0,10.0,1,18.2,3,0,0
4015.0,1.1640320623269051,1,12.0,0,8.2,2,0,0
15178.0,0.6027471944476654,0,9.0,1,310.4,2,0,0
11447.0,1.2555755871730818,0,14.0,1,16.9,2,0,0
14407.0,1.1291632707034964,0,14.0,2,663.5,1,0,0
30845.0,1.13680939908461,1,9.0,2,413.7,3,0,0
7430.0,1.0135038602886892,0,15.0,1,331.1,0,0,0
3415.0,1.4033671723930685,0,9.0,0,27.4,4,0,0
17911.0,0.6992222007149969,0,16.0,1,1157.1,1,0,0
51489.0,3.6512400307343054,1,21.0,7,8.9,7,0,1
16064.0,0.6208624770656116,0,14.0,1,18.7,2,0,0
7487.0,0.9186117107089934,0,13.0,0,8.0,4,0,0
8148.0,1.4078308548902894,0,16.0,0,78.2,2,0,0
14062.0,2.512887475988938,1,1.0,7,34.8,5,0,1
31160.0,6.900694064148803,1,21.0,9,6.5,7,0,1
16329.0,0.7416105640248356,0,17.0,1,782.9,3,0,0
22529.0,0.9043791504330442,0,18.0,3,75.8,5,0,0
22017.0,0.7812545733329145,0,5.0,1,374.6,2,0,0
19891.0,4.794516428963627,1,23.0,7,7.6,10,1,1
11402.0,1.1374934891567938,0,16.0,2,178.6,2,0,0
17019.0,1.5011204217187737,0,11.0,0,197.5,2,0,0
28059.0,4.980007572497632,1,0.0,7,50.9,6,1,1
18370.0,1.1340087978066427,0,11.0,1,484.8,2,0,0
15566.0,0.7486507084506869,1,12.0,3,170.5,2,0,0
9842.0,0.8980140447173294,0,6.0,5,463.3,4,0,0
14844.0,0.6531770939013873,0,8.0,1,435.8,4,0,0
15471.0,0.9284717045333654,1,11.0,1,32.8,1,0,0
1737.0,1.0952036285903672,0,20.0,0,244.3,4,0,0
4319.0,1.3497568304641547,1,15.0,2,506.9,3,0,0
5799.0,1.0714261116827992,0,16.0,1,189.3,7,0,0
8763.0,0.6632019220549688,0,10.0,0,182.0,0,0,0
4662.0,0.7090010739174974,0,15.0,1,210.7,1,0,0
8275.0,0.6588167541506601,0,16.0,1,101.0,2,0,0
12653.0,0.4519453576447846,0,22.0,1,1415.4,1,0,0
7774.0,0.8736622486507233,0,14.0,0,148.3,2,0,0
36491.0,1.2391544941883639,0,21.0,1,59.5,4,0,0
32630.0,6.470994497243751,1,21.0,4,12.1,4,1,1
8079.0,0.6744071117335998,0,13.0,5,226.5,3,0,0
17434.0,1.4621158163878656,0,14.0,0,288.2,0,0,0
26485.0,1.2050334143778194,0,11.0,2,224.7,4,0,0
20370.0,1.1618809887147084,0,5.0,1,296.4,1,0,0
7542.0,0.9208680537148435,0,10.0,1,22.5,2,0,1
10564.0,1.1577153785451981,0,11.0,1,671.7,1,0,0
4958.0,1.0949808217001122,0,10.0,3,431.0,3,0,0
9091.0,1.009269686405599,0,16.0,0,355.6,2,0,0
22908.0,0.4033988296580733,0,19.0,4,299.7,3,0,0
14752.0,1.0721204529021522,0,11.0,2,727.2,2,0,0
6910.0,1.0652915257197577,0,21.0,1,50.5,1,0,0
8951.0,1.1880456412883544,0,18.0,1,126.8,4,0,0
43523.0,1.2968779685383716,0,10.0,1,192.5,1,0,0
10003.0,1.22705435770851,0,10.0,0,253.7,1,1,0
17652.0,1.1087872974713178,0,18.0,2,161.6,1,0,0
43988.0,5.295016288945954,1,5.0,5,32.8,7,1,1
10388.0,1.1615291137366681,0,11.0,5,325.0,0,0,0
15695.0,0.8012090575837001,0,13.0,1,60.8,2,0,0
3692.0,0.9731082695514282,0,12.0,1,575.1,1,0,0
7512.0,0.8056591096515697,1,14.0,2,195.1,1,0,0
22472.0,1.312741279271283,0,13.0,4,793.8,2,0,0
12237.0,1.275098047488412,0,17.0,1,1087.1,2,0,0
9880.0,0.6798633556031571,0,16.0,3,397.4,2,0,1
40661.0,4.677783505666943,0,5.0,7,76.4,8,0,1
