Duree_Connexion,Octets_Source_Vers_Dest,Octets_Dest_Vers_Source,Taux_Paquets_Secondes,Fenetre_TCP_Moyenne,Ports_Dest_Distincts,Connexions_Simultanees,Taux_Erreur_CheckSum,Frequence_SYN_Flags
146424.37624999997,2657.68,2635.19,118.94,1024,1,8.0,0.0196,0.068
31165.23,3433.12,2735.67,235.17,8192,6,8.0,0.0218,0.15
22596.1,5405.72,1038.65,6.0,16384,3,5.0,0.0167,0.1489
94255.05,9747.7075,3025.04,264.71000000000004,1024,1,7.0,0.0428,0.3319
68484.7,2303.96,3101.78,160.16,8192,6,4.0,0.0396,0.1043
141807.75,544.53,1919.26,34.37,37888,1,6.0,0.025,0.1527
7658.59,6206.64,618.03,28.44,4096,0,6.0,0.07894999999999999,0.0921
4709.13,1564.82,8918.49,33.96,1024,2,9.0,0.0387,0.1442
62281.41,9747.7075,3150.96,264.71000000000004,37888,1,6.0,0.0268,0.3319
53963.69,5421.55,2695.37,44.33,8192,1,3.0,0.0451,0.0019
3720.18,1265.75,4002.73,42.62,2048,4,4.0,0.0499,0.0926
111154.18,2923.93,9663.64875,60.69,4096,1,8.0,0.0196,0.1073
60837.01,3586.18,1352.81,135.66,1024,1,9.0,0.0464,0.0916
37119.04,1533.28,431.35,82.03,8192,2,10.0,0.0006,0.1759
8515.84,1505.06,3431.2,38.44,4096,2,6.0,0.0293,0.0628
4612.05,2498.65,696.7,78.96,8192,3,4.0,0.0124,0.1504
67102.0,1752.5,1447.32,12.49,8192,0,5.0,0.046,0.1382
9912.24,1299.31,2156.67,119.02,16384,6,7.0,0.0177,0.1763
4064.42,1214.15,2229.2,18.19,37888,2,6.0,0.0327,0.0518
22874.6,6556.46,1977.18,142.66,4096,6,4.0,0.0144,0.0518
58677.11,1601.12,4394.5,3.75,16384,4,4.0,0.013,0.0106
81609.88,9747.7075,9663.64875,264.71000000000004,8192,1,9.0,0.0229,0.3319
30932.31,3455.11,5463.38,119.35,2048,2,7.0,0.0214,0.187
36855.35,642.38,4234.46,104.21,16384,1,7.0,0.028,0.1969
19164.69,1378.66,4307.8,52.84,16384,2,7.0,0.07894999999999999,0.0041
146424.37624999997,4794.67,2099.73,144.74,37888,6,5.0,0.0368,0.0478
31168.25,1782.11,6176.07,169.9,8192,6,5.0,0.0324,0.038
58099.78,281.01,666.3,88.09,16384,1,0.0,0.0185,0.0509
30112.04,7143.95,4237.5,43.85,16384,3,2.0,0.0064,0.0176
4935.23,6306.4,446.57,97.26,2048,3,2.0,0.0305,0.0887
13447.8,4959.33,3728.55,32.3,37888,0,4.0,0.07894999999999999,0.1659
1806.3,1922.23,3920.54,55.61,2048,1,2.0,0.0227,0.1189
10591.04,1076.61,2388.79,131.38,8192,4,5.0,0.0344,0.1764
7762.38,1440.39,315.9,96.84,8192,1,3.0,0.0108,0.0777
34974.77,9747.7075,3513.77,264.71000000000004,8192,5,4.0,0.011,0.3319
27341.31,1059.56,5177.73,264.71000000000004,4096,6,3.0,0.0208,0.0445
23142.49,1083.84,3002.43,44.77,2048,3,3.0,0.0337,0.0932
33462.44,6282.99,2227.67,13.88,4096,2,9.0,0.0053,0.1245
3658.11,3894.57,437.84,133.26,4096,6,6.0,0.0454,0.0068
81975.02,1827.18,4373.86,17.11,16384,2,4.0,0.0304,0.1981
63905.64,3354.34,2038.89,14.15,16384,2,3.0,0.0199,0.1949
92836.01,3414.88,1864.44,38.89,8192,1,7.0,0.0257,0.1372
90424.9,799.71,2723.57,73.25,16384,1,7.0,0.0301,0.0107
90039.89,1535.48,4626.46,48.64,4096,3,3.0,0.0369,0.1237
59106.16,6882.52,2956.22,130.76,16384,2,3.0,0.0188,0.0778
7546.88,3350.91,1927.43,129.65,16384,4,10.5,0.0185,0.052
9920.46,3739.9,1242.2,9.54,16384,1,2.0,0.0348,0.077
17792.98,1341.82,3259.61,89.89,4096,2,4.0,0.07894999999999999,0.0887
144216.01,1013.06,5028.2,26.59,4096,0,5.0,0.0254,0.1099
72029.97,3786.13,2498.79,100.97,4096,0,6.0,0.0282,0.0374
34983.94,971.36,6994.96,94.22,8192,0,8.0,0.0133,0.0893
20672.37,9747.7075,5183.7,236.85,16384,4,5.0,0.0452,0.3319
15515.72,423.54,5167.45,79.16,8192,1,5.0,0.07894999999999999,0.0678
128105.51,9747.7075,9034.84,264.71000000000004,16384,0,6.0,0.0249,0.3319
24640.92,1341.95,4111.85,17.12,8192,3,7.0,0.0026,0.1622
146424.37624999997,4003.06,3607.76,51.29,37888,0,2.0,0.0489,0.031
118495.43,1125.38,2345.31,29.72,16384,2,6.0,0.0349,0.022
146424.37624999997,5186.19,9663.64875,94.88,37888,0,5.0,0.0242,0.1776
24867.94,2800.55,475.55,56.83,2048,0,6.0,0.0199,0.0442
10741.98,227.12,1430.82,122.78,2048,1,6.0,0.07894999999999999,0.1138
40520.19,1064.71,1896.1,135.43,8192,2,4.0,0.0349,0.1263
6146.52,3781.9,9663.64875,40.12,8192,2,5.0,0.048,0.0072
21374.51,2524.82,7452.4,10.43,16384,0,1.0,0.07894999999999999,0.1901
111813.96,4084.12,2179.85,48.24,1024,2,7.0,0.012,0.0649
146424.37624999997,1074.28,1060.89,90.63,4096,6,5.0,0.0111,0.0293
79889.97,3716.09,5110.78,52.74,37888,4,5.0,0.0204,0.1453
45475.81,472.84,3178.63,100.94,1024,6,9.0,0.0147,0.1474
8177.93,3702.49,3629.42,160.51,4096,6,4.0,0.0448,0.1175
96316.01,6198.86,3342.5,119.88,1024,2,6.0,0.0184,0.0117
34280.51,9747.7075,3514.65,264.71000000000004,1024,0,3.0,0.0159,0.3319
102011.05,806.67,3693.19,133.62,37888,0,1.0,0.0228,0.0401
18140.92,1535.01,3277.98,71.44,16384,1,1.0,0.0276,0.0353
35186.93,2449.9,3859.58,264.71000000000004,16384,6,2.0,0.0153,0.0698
40121.61,4825.91,9131.42,83.97,4096,3,10.5,0.0173,0.1125
96230.91,2280.88,4144.33,73.33,2048,1,6.0,0.0006,0.1319
146424.37624999997,3991.24,2157.77,38.92,2048,0,4.0,0.0317,0.0961
58857.02,4725.98,958.68,10.71,4096,1,5.0,0.0384,0.1408
48598.88,3515.54,2994.24,129.75,2048,0,5.0,0.0011,0.0901
13871.2,3461.89,2874.56,141.7,2048,1,3.0,0.0489,0.1785
14323.75,4133.07,512.78,107.09,16384,1,1.0,0.0055,0.1573
51610.37,6382.39,9663.64875,95.3,37888,1,6.0,0.0235,0.1488
26817.95,3823.69,9663.64875,97.7,8192,3,3.0,0.005,0.1266
56668.2,5689.18,2184.68,108.4,1024,1,8.0,0.0257,0.144
1829.92,4802.77,6113.88,57.84,4096,4,4.0,0.0239,0.099
39062.09,1705.91,6766.87,43.97,16384,3,2.0,0.0184,0.0176
115728.07,4155.65,2961.8,147.93,37888,4,2.0,0.0271,0.0018
24044.0,901.92,904.29,264.71000000000004,8192,6,8.0,0.0073,0.15
485.56,2597.15,3061.16,61.02,1024,1,6.0,0.0085,0.1382
12927.32,6948.85,1085.36,264.71000000000004,8192,6,5.0,0.0089,0.1136
36433.76,693.92,1874.97,67.31,4096,0,7.0,0.047,0.0491
146424.37624999997,7286.86,718.23,141.57,37888,4,8.0,0.0231,0.0333
2315.41,3292.89,3540.61,146.68,37888,2,7.0,0.0021,0.1305
7524.12,1072.03,339.56,100.02,4096,1,4.0,0.0052,0.1043
122192.48,1435.89,1584.58,2.52,8192,0,2.0,0.0152,0.0845
17797.32,2418.99,4031.42,145.05,4096,4,6.0,0.0145,0.0317
94755.34,9747.7075,2139.7,264.71000000000004,37888,0,3.0,0.0177,0.3319
5045.48,2430.9,2984.13,59.23,2048,2,4.0,0.007,0.101
146424.37624999997,5473.4,2992.62,123.94,4096,4,2.0,0.0157,0.174
43839.31,4021.05,4826.56,129.83,16384,1,5.0,0.0254,0.1086
33004.75,2355.48,590.82,41.08,4096,1,4.0,0.0352,0.0823
30760.87,4802.88,2436.37,10.16,37888,1,2.0,0.0082,0.0108
13977.42,2005.27,2369.52,51.83,2048,4,2.0,0.07894999999999999,0.1475
41278.35,3615.91,1851.2,13.32,2048,1,9.0,0.0473,0.1098
34668.46,9747.7075,2492.03,264.71000000000004,1024,2,5.0,0.0004,0.3319
38396.22,2043.6,87.0,30.23,2048,1,5.0,0.0112,0.1446
16293.96,3281.17,9663.64875,107.46,2048,2,4.0,0.0146,0.0882
50914.91,3805.06,1967.53,146.51,37888,1,5.0,0.0002,0.1961
21291.07,5098.07,1007.31,108.81,1024,1,5.0,0.0328,0.1708
124678.65,1943.51,2417.44,125.2,4096,2,3.0,0.0382,0.0059
80779.45,4485.8,8560.81,141.31,2048,2,5.0,0.0464,0.0599
120417.92,800.77,2116.02,84.93,37888,1,10.0,0.019,0.1361
25006.06,3773.81,2462.96,140.87,2048,5,4.0,0.044,0.1626
126764.33,9747.7075,1737.03,81.14,4096,1,6.0,0.0482,0.0068
17372.55,3821.99,4327.89,34.65,16384,2,7.0,0.0484,0.159
22047.34,9747.7075,6323.21,264.71000000000004,4096,1,8.0,0.0484,0.3319
19746.38,1175.33,9663.64875,51.34,1024,2,8.0,0.0403,0.1902
36750.85,1713.49,1874.66,72.97,37888,4,5.0,0.0175,0.1263
17616.08,3404.39,5287.16,107.21,8192,3,6.0,0.07894999999999999,0.1617
825.29,3390.39,1386.37,112.97,8192,4,8.0,0.0246,0.0064
13153.56,9747.7075,2757.78,264.71000000000004,1024,0,7.0,0.0091,0.3319
86491.29,1734.49,1767.68,126.02,1024,3,5.0,0.0145,0.0051
44496.06,2386.63,3619.6,88.38,4096,1,6.0,0.0464,0.0515
59507.93,1397.76,2198.95,88.42,8192,1,6.0,0.0152,0.0772
54988.08,3456.12,5745.94,86.57,1024,1,5.0,0.0023,0.1302
76106.35,5661.18,1011.28,90.49,4096,3,4.0,0.0259,0.0753
27191.15,2249.14,1297.23,94.67,16384,3,9.0,0.0405,0.1113
51052.68,2148.59,7495.86,27.83,8192,1,8.0,0.0261,0.1951
10949.24,1669.69,891.58,30.03,37888,0,3.0,0.0051,0.1485
22005.77,8701.9,2078.76,126.2,2048,1,3.0,0.0366,0.1693
72384.09,3231.87,2020.26,72.62,4096,0,4.0,0.0241,0.1599
28859.81,4103.87,6078.98,67.45,16384,1,3.0,0.0416,0.0832
5702.97,613.77,8712.0,29.07,8192,4,3.0,0.0291,0.0373
82232.07,1398.42,7022.73,56.25,2048,6,2.0,0.0461,0.0109
82370.66,9747.7075,2087.51,264.71000000000004,37888,3,7.0,0.017,0.3319
144953.67,3677.11,575.89,123.19,1024,6,4.0,0.0418,0.1711
17092.08,3673.92,1392.89,18.06,2048,2,4.0,0.07894999999999999,0.0083
4361.72,1596.04,2396.02,86.64,2048,3,4.0,0.0086,0.096
21575.43,4796.41,3954.65,5.67,8192,5,1.0,0.0064,0.0534
10631.74,7371.02,6725.72,49.62,2048,5,3.0,0.0161,0.1397
20247.92,1347.7,925.42,149.47,37888,3,3.0,0.003,0.1514
47186.19,1629.52,3002.43,81.59,37888,1,5.0,0.0297,0.1389
12369.28,656.26,364.66,50.72,4096,0,6.0,0.0429,0.0885
32554.59,5304.74,3381.81,32.73,2048,3,4.0,0.0208,0.1991
37338.3,1226.78,1181.53,57.77,1024,2,8.0,0.0147,0.0899
15617.34,6648.06,1315.0,126.28,4096,1,4.0,0.0149,0.0915
23969.34,4074.13,8989.89,76.51,2048,2,6.0,0.0224,0.0176
66904.51,3293.25,2040.08,105.84,2048,1,10.0,0.0369,0.0537
40670.03,2627.09,3559.33,44.92,1024,3,6.0,0.0308,0.1308
12144.45,2659.65,3898.05,140.3,16384,1,10.0,0.044,0.1885
51047.22,1342.67,1061.71,130.92,4096,3,4.0,0.0042,0.0896
50542.26,1059.48,3581.35,48.2,2048,0,4.0,0.0295,0.1129
50456.87,4476.19,9104.55,2.3,16384,3,3.0,0.0032,0.1953
1745.19,5374.59,1032.9,56.05,37888,0,8.0,0.0429,0.1386
29172.96,763.93,1657.12,30.7,4096,1,8.0,0.012,0.0483
41097.81,2017.05,1290.94,112.06,8192,1,9.0,0.0216,0.196
65818.89,3073.91,6923.84,135.41,2048,0,9.0,0.03,0.1964
15615.57,2097.02,4889.4,143.05,16384,2,8.0,0.0229,0.142
28016.62,6281.46,3771.2,82.84,1024,2,5.0,0.0267,0.1498
88576.47,5161.32,588.3,264.71000000000004,37888,6,5.0,0.0035,0.1385
53868.56,161.56,659.94,106.74,4096,1,4.0,0.0189,0.0432
63704.98,1693.27,9210.38,3.13,1024,2,6.0,0.0366,0.0579
125410.2,2353.51,2884.52,29.76,2048,3,3.0,0.0262,0.147
5793.48,4979.09,995.74,128.93,2048,6,5.0,0.07894999999999999,0.1246
71639.28,4618.18,814.09,85.85,4096,2,5.0,0.0157,0.0919
46781.14,2569.86,5830.65,4.86,1024,4,4.0,0.0002,0.1231
120251.98,2570.45,2495.73,264.65,16384,6,8.0,0.0432,0.1719
18403.51,603.09,819.82,264.71000000000004,2048,6,4.0,0.0322,0.0917
146424.37624999997,3756.13,1312.76,75.09,4096,1,6.0,0.0384,0.0028
20106.79,5376.85,5901.03,106.34,4096,3,4.0,0.07894999999999999,0.1384
95223.84,5674.3,3483.4,121.43,8192,2,8.0,0.0135,0.1432
28937.47,9747.7075,4493.87,264.71000000000004,16384,2,5.0,0.0323,0.3319
10686.15,1923.88,925.03,46.93,37888,4,8.0,0.0195,0.0499
58901.23,2839.91,3173.06,31.41,1024,2,2.0,0.0359,0.1749
78161.04,4602.43,491.28,136.42,4096,3,6.0,0.0403,0.0755
88683.58,6016.44,1647.17,84.78,37888,1,8.0,0.0378,0.0791
39045.77,4119.93,7225.44,43.54,4096,3,7.0,0.0086,0.0922
622.77,1339.7,1974.26,8.48,2048,1,4.0,0.0206,0.1521
75899.99,2179.23,2354.94,26.14,37888,3,8.0,0.0406,0.1498
47767.62,254.06,8719.61,142.21,2048,3,6.0,0.0403,0.1393
7653.37,2960.26,3836.43,49.55,8192,1,7.0,0.0405,0.0254
36262.12,9747.7075,3701.74,264.71000000000004,1024,2,1.0,0.038,0.3319
5157.69,4973.5,205.39,212.23,4096,6,7.0,0.0391,0.1072
22348.66,1126.9,2871.1,21.75,37888,4,5.0,0.0272,0.0987
68413.18,1468.53,1644.17,17.28,4096,4,5.0,0.0213,0.1483
83050.41,3648.76,3567.05,104.56,2048,2,7.0,0.0223,0.1839
146424.37624999997,3063.23,1997.26,77.09,37888,1,4.0,0.0415,0.048
32334.5,1605.34,3399.13,19.56,16384,0,4.0,0.0226,0.1589
10529.56,1247.23,1131.54,76.14,16384,3,5.0,0.0272,0.1109
80067.24,1931.67,2657.85,68.95,37888,3,5.0,0.0215,0.1079
44688.92,3529.76,2318.4,125.08,2048,0,4.0,0.0378,0.1544
40237.23,1948.4,1211.11,34.83,1024,3,6.0,0.0348,0.0307
23571.63,3377.93,3261.77,111.85,8192,1,9.0,0.0123,0.0298
146424.37624999997,2984.37,5599.72,70.99,1024,1,7.0,0.0099,0.144
32823.57,1942.29,9344.44,113.05,37888,1,4.0,0.0474,0.1131
9584.6,1987.44,2384.05,133.15,8192,3,5.0,0.0317,0.018
49.29,4215.71,2341.68,13.92,8192,1,8.0,0.0087,0.0882
141849.64,9747.7075,3970.48,264.71000000000004,4096,1,4.0,0.0369,0.3319
61835.18,9747.7075,2340.89,264.71000000000004,4096,0,7.0,0.0455,0.3319
1661.26,69.15,2044.85,80.07,37888,2,4.0,0.0288,0.0307
104815.13,1461.4,1890.38,153.74,1024,6,7.0,0.0165,0.0649
12824.64,9747.7075,1107.87,264.71000000000004,1024,1,4.0,0.043,0.3319
110799.16,804.16,1239.04,92.94,37888,0,10.5,0.0231,0.0945
19937.4,7132.81,2739.15,55.76,8192,4,7.0,0.0427,0.0651
31166.07,3114.85,1206.99,87.46,37888,0,4.0,0.0193,0.0073
56126.35,1516.37,6159.9,89.51,1024,1,4.0,0.0258,0.0012
28025.47,2021.82,8.5,26.99,16384,1,7.0,0.0414,0.0466
20548.74,6023.71,1018.96,147.26,37888,4,7.0,0.002,0.1348
28295.39,3811.96,4655.38,104.33,16384,2,3.0,0.0369,0.0468
21721.39,1126.84,1661.52,120.22,37888,2,3.0,0.03,0.086
33815.08,2113.0,987.27,34.93,1024,2,7.0,0.0143,0.1478
55696.75,6620.89,5680.77,112.97,16384,2,6.0,0.006,0.0037
146424.37624999997,1476.05,5391.64,37.29,1024,1,4.0,0.048,0.1958
7629.34,6606.83,5031.22,78.71,37888,2,6.0,0.0438,0.0685
47024.88,9747.7075,3410.16,264.71000000000004,8192,4,4.0,0.0196,0.3319
30962.08,6430.6,6360.82,142.91,2048,1,3.0,0.0222,0.187
26156.17,4836.54,6332.02,89.72,37888,1,9.0,0.023,0.0827
27183.26,484.96,2147.68,115.75,8192,1,1.0,0.027,0.0972
14409.72,1762.39,1543.17,4.96,16384,1,3.0,0.0039,0.0418
16671.26,6961.54,3363.38,99.0,8192,6,4.0,0.0134,0.0877
30233.72,4854.24,2003.59,177.64,4096,6,8.0,0.0324,0.0786
21546.81,918.66,256.47,110.78,37888,1,3.0,0.0088,0.0413
53539.92,967.25,4342.16,132.42,4096,1,5.0,0.0304,0.0625
24866.71,2956.18,9663.64875,44.87,4096,1,6.0,0.0144,0.1903
51925.81,3232.7,1616.88,115.54,37888,2,5.0,0.0125,0.0
71733.54,1606.55,8490.66,41.03,16384,1,5.0,0.0063,0.1619
14876.06,1439.84,3832.95,52.77,37888,0,6.0,0.0458,0.0978
3500.29,1254.75,1176.64,73.44,8192,1,6.0,0.0155,0.1258
12620.72,287.3,8882.32,43.92,8192,3,4.0,0.0025,0.1366
7709.4,4260.46,7279.73,74.09,16384,4,6.0,0.0064,0.1034
520.36,2084.58,4468.96,108.61,4096,3,3.0,0.0108,0.0699
7175.92,92.42,2719.41,139.17,37888,1,2.0,0.0293,0.0481
80198.97,9747.7075,1207.08,264.71000000000004,37888,2,1.0,0.0298,0.3319
45546.49,1834.76,1682.05,29.94,8192,3,6.0,0.0352,0.1628
22844.5,4958.01,4209.75,64.09,16384,2,5.0,0.0413,0.1441
51155.18,2993.3,2181.92,171.21,4096,6,4.0,0.0445,0.0977
24734.75,4094.9,6088.61,106.65,1024,0,8.0,0.0045,0.1747
51258.0,3910.91,264.55,185.74,1024,6,2.0,0.0271,0.0731
4724.63,3005.87,2553.25,18.51,8192,2,6.0,0.0096,0.1468
8360.51,7037.29,1276.91,123.58,16384,1,7.0,0.0159,0.1036
138348.3,775.45,2096.13,88.29,2048,0,6.0,0.0335,0.054
155.72,1262.62,3281.52,104.72,1024,1,4.0,0.0467,0.0592
146424.37624999997,1227.4,8046.8,21.51,37888,4,4.0,0.028,0.1896
62180.77,942.26,947.63,70.96,4096,2,2.0,0.0258,0.0436
146424.37624999997,1327.03,4258.91,28.99,2048,4,5.0,0.0079,0.134
6594.64,2248.47,1640.44,148.96,2048,3,6.0,0.07894999999999999,0.0342
45672.17,507.86,4715.47,6.23,8192,2,4.0,0.0294,0.1692
26596.77,8302.67,5517.84,119.06,8192,2,7.0,0.0269,0.0012
19963.2,1021.55,674.2,117.06,8192,4,6.0,0.0116,0.1771
31374.8,1905.77,2647.85,108.14,8192,3,4.0,0.0362,0.1214
55296.0,2278.42,1653.8,22.45,1024,2,7.0,0.0177,0.0661
2025.23,7756.12,3827.57,119.86,2048,4,3.0,0.0106,0.0879
5499.85,942.85,3195.64,264.71000000000004,4096,6,3.0,0.0131,0.0452
69074.2,867.46,2426.99,73.41,37888,2,10.0,0.0375,0.0489
14950.73,9747.7075,4922.19,30.8,4096,3,6.0,0.07894999999999999,0.0906
33124.77,2151.44,3431.75,21.19,4096,4,9.0,0.0311,0.1467
61692.49,2735.35,5554.47,113.33,8192,4,8.0,0.0483,0.1815
5668.63,2903.5,4868.01,122.96,1024,6,6.0,0.0084,0.1085
7395.57,4357.65,6100.95,118.67,1024,4,5.0,0.0367,0.1918
18902.27,2923.7,3993.6,10.42,2048,2,4.0,0.07894999999999999,0.0889
75301.09,4556.03,5267.37,113.95,16384,2,7.0,0.0264,0.0487
77289.96,4587.99,4902.51,102.71,8192,4,3.0,0.0458,0.0367
43190.93,2450.35,1197.13,41.11,16384,1,5.0,0.0405,0.0826
24970.51,3500.17,742.86,63.43,8192,6,4.0,0.0393,0.1947
70712.98,2457.98,6978.2,142.84,1024,0,7.0,0.0207,0.0079
109803.89,3447.86,1296.48,90.13,8192,2,9.0,0.0011,0.0302
42195.94,4046.35,983.17,19.92,4096,2,6.0,0.0081,0.1054
146424.37624999997,1542.95,3179.35,71.63,37888,1,4.0,0.0142,0.0375
102854.19,2245.88,656.81,89.04,4096,5,6.0,0.0462,0.177
83138.08,4846.87,602.54,94.36,4096,6,7.0,0.0331,0.0987
110846.33,9747.7075,9663.64875,264.71000000000004,8192,1,5.0,0.0492,0.3319
36502.78,2559.05,1910.77,203.25,4096,6,3.0,0.0475,0.1548
48777.55,4143.74,8860.24,81.9,8192,0,5.0,0.0385,0.1264
11427.57,1396.19,1460.34,33.88,16384,6,7.0,0.0426,0.1028
28629.8,3812.1,2906.83,125.24,8192,2,5.0,0.0393,0.065
75184.17,3924.15,1994.26,27.0,16384,4,5.0,0.0011,0.0749
143668.81,1527.52,4414.49,8.59,37888,0,5.0,0.0165,0.0298
48488.06,3009.09,2725.01,108.68,16384,2,4.0,0.0384,0.0635
114127.4,2527.51,1607.74,104.06,37888,3,3.0,0.0288,0.0959
5340.67,1823.4,4629.99,264.71000000000004,37888,6,5.0,0.0243,0.1622
10362.41,5219.18,2721.96,171.1,2048,6,5.0,0.0383,0.1551
1748.81,1032.84,2359.48,110.67,16384,6,3.0,0.0288,0.0439
14499.3,5232.49,3202.87,56.84,4096,3,3.0,0.0191,0.1461
2531.41,9747.7075,1185.12,264.71000000000004,4096,1,8.0,0.0433,0.3319
73868.77,2690.07,1712.24,74.76,37888,4,4.0,0.0265,0.113
25474.11,3570.09,3872.84,92.7,4096,1,4.0,0.07894999999999999,0.0649
90260.59,645.07,4516.24,117.92,8192,1,3.0,0.0106,0.1567
88221.19,1229.95,801.39,22.2,4096,4,9.0,0.0048,0.042
88226.58,1835.13,3211.32,59.12,2048,0,5.0,0.0131,0.0042
26852.11,943.45,9343.47,148.87,1024,5,5.0,0.0124,0.0067
41352.42,9747.7075,633.17,264.71000000000004,16384,3,3.0,0.0003,0.3319
111217.78,5117.56,1129.3,80.49,8192,0,4.0,0.0379,0.1361
13840.3,2157.82,1369.59,67.57,1024,3,5.0,0.0418,0.15
21989.67,2763.9,4379.16,49.2,8192,1,5.0,0.0459,0.1406
16542.32,626.62,2265.7,135.76,2048,4,3.0,0.07894999999999999,0.1826
29133.48,3570.18,9663.64875,264.71000000000004,1024,6,7.0,0.02,0.0836
96067.63,1167.84,6048.58,58.3,8192,2,3.0,0.0346,0.1083
38500.07,4313.86,4244.65,56.96,1024,2,3.0,0.0271,0.159
19869.61,4066.94,1101.25,73.62,1024,1,4.0,0.0158,0.1185
7256.36,3593.9,1110.98,69.41,37888,2,7.0,0.0137,0.0515
56030.62,7253.69,3744.79,58.13,1024,1,8.0,0.0304,0.0273
24386.91,4499.89,9215.79,77.07,4096,0,9.0,0.0189,0.076
13611.21,9747.7075,6890.63,46.7,8192,2,6.0,0.0015,0.1442
62905.51,9747.7075,3431.85,57.97,2048,1,2.0,0.0328,0.17
146424.37624999997,2087.42,3116.77,54.76,1024,4,5.0,0.0042,0.1988
30129.84,3103.85,3766.78,115.56,16384,3,5.0,0.0196,0.0173
146424.37624999997,1367.65,3929.41,93.73,2048,6,4.0,0.0351,0.0115
8904.26,9747.7075,3506.95,264.71000000000004,1024,2,6.0,0.0211,0.3319
78158.5,2072.77,7984.49,93.79,8192,2,2.0,0.0096,0.0393
27975.39,3020.57,663.5,36.11,4096,2,2.0,0.0371,0.0324
33900.08,9747.7075,9663.64875,264.71000000000004,37888,3,5.0,0.0054,0.3319
82851.3,2173.89,701.4,14.85,2048,2,9.0,0.0448,0.0981
11282.39,1068.35,1832.84,84.55,37888,1,3.0,0.0454,0.1924
115852.87,3559.98,1867.63,58.26,1024,1,7.0,0.0392,0.0345
67898.46,802.62,1781.09,17.12,8192,1,1.0,0.0236,0.0356
9856.52,3135.97,3342.59,57.53,16384,3,2.0,0.0439,0.1462
58898.99,2739.77,5144.32,37.47,1024,1,9.0,0.0358,0.0516
19156.54,947.35,9663.64875,16.84,8192,2,6.0,0.0319,0.0745
49053.55,9747.7075,636.78,251.77,16384,2,3.0,0.0449,0.3319
11240.95,2138.6,6992.67,26.77,8192,2,7.0,0.07894999999999999,0.1006
120839.5,3455.77,761.63,0.9,4096,2,7.0,0.0498,0.1696
52527.05,2961.81,402.96,108.42,4096,2,7.0,0.0457,0.0297
62625.46,4886.24,2174.54,264.71000000000004,4096,6,6.0,0.0467,0.0074
9222.8,1183.53,409.55,56.72,1024,2,6.0,0.0174,0.1957
16920.76,1800.05,302.16,151.0,2048,6,7.0,0.0405,0.1832
24330.75,1954.29,5590.49,60.26,37888,2,6.0,0.0262,0.0132
72323.07,2751.02,2879.86,82.43,1024,0,10.0,0.0232,0.1978
22622.26,4497.66,933.29,75.54,8192,3,7.0,0.07894999999999999,0.1402
86103.52,567.28,277.24,140.92,1024,1,5.0,0.0114,0.048
105480.97,3682.43,2529.21,39.28,16384,2,8.0,0.009,0.1161
27677.0,1831.08,2197.84,53.49,16384,4,5.0,0.07894999999999999,0.0256
124214.66,5737.22,4173.58,86.82,37888,1,4.0,0.021,0.1442
14928.38,811.9,2139.35,60.79,4096,1,2.0,0.0218,0.0667
49480.41,9747.7075,1557.49,264.71000000000004,8192,4,10.5,0.017,0.3319
146424.37624999997,9747.7075,3870.22,264.71000000000004,8192,2,4.0,0.0145,0.3319
19788.94,2387.91,3661.3,146.15,16384,3,7.0,0.0112,0.1873
22355.77,9747.7075,6567.72,264.71000000000004,37888,2,7.0,0.0257,0.3319
70601.84,4998.21,5462.38,7.11,1024,2,7.0,0.0238,0.0811
1346.05,3202.67,2727.45,91.36,37888,1,3.0,0.0489,0.1013
31656.255,9747.7075,2915.8,264.71000000000004,8192,0,7.0,0.0245,0.3319
52334.44,5496.7,9663.64875,89.63,16384,6,6.0,0.0106,0.0072
82584.62,9747.7075,3907.45,264.71000000000004,2048,4,5.0,0.0174,0.3319
5310.83,1202.0,9663.64875,55.76,8192,3,7.0,0.022,0.0933
38426.48,1038.55,3968.22,97.23,1024,6,9.0,0.0274,0.0108
20731.35,6510.3,3991.83,24.74,16384,3,10.5,0.0168,0.0007
121285.79,2905.9,4525.77,19.72,2048,1,4.0,0.0468,0.0251
451.16,3567.23,2052.11,123.8,37888,6,6.0,0.0353,0.1949
97464.68,4137.27,1260.65,6.5,16384,3,5.0,0.0395,0.0378
20525.19,1334.73,6817.09,9.77,2048,2,5.0,0.0281,0.0306
91499.13,7721.11,5917.46,35.75,1024,3,5.0,0.0327,0.1921
136399.78,4019.72,9663.64875,121.0,1024,1,4.0,0.016,0.0946
75066.46,1392.06,8421.41,87.75,8192,2,3.0,0.0479,0.0369
13508.7,5477.68,2898.72,11.77,1024,4,4.0,0.0154,0.0192
9387.21,4063.08,3935.17,13.25,8192,2,6.0,0.0274,0.1745
8397.4,9747.7075,5367.6,264.71000000000004,37888,0,5.0,0.0141,0.3319
133824.01,1126.8,1765.24,135.54,8192,1,8.0,0.0273,0.1798
138475.78,636.27,1914.29,115.79,4096,2,2.0,0.01,0.0783
49070.05,9747.7075,2528.3,264.71000000000004,16384,4,6.0,0.0495,0.3319
7488.12,1900.2,3040.51,61.38,2048,2,8.0,0.07894999999999999,0.1998
32271.45,525.84,2282.33,76.66,37888,1,5.0,0.0447,0.0372
79821.25,1678.36,8191.87,57.89,16384,6,9.0,0.0144,0.0565
