"Duree_Connexion","Octets_Source_Vers_Dest","Octets_Dest_Vers_Source","Taux_Paquets_Secondes","Fenetre_TCP_Moyenne","Ports_Dest_Distincts","Connexions_Simultanees","Taux_Erreur_CheckSum","Frequence_SYN_Flags","Statut_Menace"
134698.25,1992.06,801.43,118.58,4096,1,9,0.0291,0.1591,"0"
14081.75,4404,5123.33,103.03,65535,6,7,0.0415,0.0931,"0"
13773.31,799.95,591.77,16.34,65535,3,5,0.039,0.1498,"0"
55013.71,1399.81,2692.74,47.04,2048,0,5,0.0246,0.0884,"0"
66828.91,1803.17,3574.07,219.7,4096,91,6,0.0296,0.0176,"1"
18629.18,1450.95,2551.64,15.11,2048,1,6,0.0276,0.1156,"0"
126753.12,4971.97,5148.77,108.23,65535,1,4,0.0149,0.1069,"0"
87729.61,6731.03,2591.81,128.27,2048,3,4,0.0127,0.1225,"0"
21659.47,1508.29,3119.93,91.68,4096,85,3,0.0391,0.1155,"1"
16564.61,2389.27,3963.75,12.16,8192,2,5,0.0292,0.0188,"0"
47186.19,1629.52,3002.43,81.59,65535,1,5,0.0297,0.1389,"0"
111555.19,89699,3792.05,208.43,65535,2,5,0.01,0.9471,"2"
11789.56,2176.26,5307.8,99.42,16384,1,6,0.0405,0.1876,"0"
20660.88,3116.71,4762.79,148.07,1024,2,7,0.0146,0.1871,"0"
54875.96,1339.54,6430.02,85.16,1024,98,7,0.0079,0.1036,"1"
2757.98,3543.45,843.86,190.01,16384,82,3,0.0282,0.1609,"1"
114013.74,4889.87,3760,3.27,8192,5,9,0.0187,0.0488,"0"
18575.34,5510.09,1082.99,84.48,4096,1,6,0.0079,0.0595,"0"
42684.31,2744.59,5661.87,131.62,2048,2,9,0.0296,0.1885,"0"
134653.43,65672.45,1961.78,572.37,16384,4,4,0.0354,0.8266,"2"
101027.04,280.37,2726.3,35.74,8192,3,3,0.0014,0.0319,"0"
39058.75,4325.07,3097.84,138.56,4096,0,3,0.0388,0.1335,"0"
87875.55,3437.64,5040.97,14.84,1024,3,3,0.0208,0.0921,"0"
8098.96,2052.71,5717.19,54.61,65535,3,9,0.0324,0.0973,"0"
107877.98,3121.58,5448.23,14.94,1024,0,4,0.0094,0.1025,"0"
7005.05,1097.31,1185.68,110.35,1024,5,9,0.024,0.0349,"0"
76188.71,3749.79,2564.18,43.31,2048,1,3,0.0207,0.1072,"0"
1807.54,825.13,8038.91,130.26,8192,2,9,0.024,0.086,"0"
37764.15,2708.7,2795.58,63.08,16384,1,4,0.0321,0.0141,"0"
203459.2,7606.05,5813.98,104,1024,2,3,0.0051,0.0112,"0"
46966.88,3105.42,3101.71,91.83,65535,3,3,0.0307,0.1946,"0"
8656.56,1046.75,5045.58,126.88,16384,107,4,0.0115,0.1958,"1"
1289.82,5158.19,6538.33,65.13,8192,1,7,0.0288,0.0815,"0"
20155.09,1809.41,4869.09,212.2,8192,107,7,0.0195,0.0614,"1"
100907.54,8082.2,3712.06,57.25,65535,1,2,0.0245,0.1327,"0"
9607,1223.67,1818.29,130.93,16384,74,3,0.0218,0.0738,"1"
16586.65,2738.88,4103.7,23.75,65535,3,7,0.0125,0.1215,"0"
56037.81,4304.54,4371.53,117.79,1024,2,5,0.0394,0.0737,"0"
33426.55,815.63,3658.35,90.15,2048,3,4,0.0235,0.1245,"0"
17166.23,1596.41,9311.78,104.98,2048,5,5,0.039,0.1629,"0"
15326.27,1795.18,4507.15,32.75,4096,0,10,0.0203,0.0554,"0"
73811.16,762.06,1099.32,139.82,1024,5,7,0.0073,0.0956,"0"
100119.3,51704.1,2719.72,370.97,65535,1,5,0.0334,0.7468,"2"
82788.6,2448.59,2431.32,15.77,1024,1,4,0.0296,0.0898,"0"
35108.03,3689,5154.69,97.58,65535,1,3,0.0177,0.091,"0"
19334.62,85093.47,5223.88,670.34,16384,2,7,0.0335,0.8648,"2"
55552.05,1982.83,472.08,57.71,8192,2,4,0.0137,0.135,"0"
15987.68,2831.87,3012.01,57.14,8192,2,2,0.0144,0.0214,"0"
26652.75,408.05,1823.96,46.57,4096,1,1,0.0296,0.1641,"0"
25044.83,2567.84,5637.26,32.88,1024,2,3,0.0076,0.119,"0"
53767.75,3218.91,3971.36,19.51,16384,5,7,0.0252,0.0288,"0"
58310.07,3689.89,1597.99,22.46,65535,2,6,0.0299,0.0951,"0"
22148.68,12274.76,2392.9,457.08,1024,1,2,0.0498,0.7419,"2"
28589.64,3025.97,3183.21,37.47,4096,5,4,0.0332,0.1198,"0"
142141.82,1849.09,1149.11,76.18,2048,1,6,0.0111,0.1703,"0"
14694.79,9496.38,2353.5,41.05,2048,1,8,0.2212,0.0126,"3"
37064.63,552.02,5028.41,76.68,4096,3,8,0.0312,0.0708,"0"
40870.27,14916.56,3587.24,259.89,16384,1,5,0.0467,0.791,"2"
33.1,1385.23,3389.73,79.41,4096,0,5,0.0013,0.1374,"0"
3479.57,8321.91,1913.24,280.33,65535,186,5,0.0034,0.1464,"1"
35251.14,243.25,5399.85,51.86,65535,1,2,0.0449,0.1784,"0"
99863.06,5507.57,9945.35,55.34,1024,2,4,0.0157,0.1271,"0"
256.33,2520.61,3961.23,0.95,65535,2,7,0.0459,0.1331,"0"
50994.2,1419.83,4804.71,55.65,2048,6,2,0.0315,0.0495,"0"
22612.59,3060.24,4883.48,149.65,16384,2,7,0.0299,0.0086,"0"
150351.85,6066.72,3632,22.87,4096,2,6,0.0018,0.0986,"0"
12030.27,3507.18,3306.95,126.61,16384,0,5,0.0358,0.0743,"0"
25260.17,1283.21,2421.75,114.64,4096,3,8,0.3784,0.0183,"3"
8509.46,1735.21,6138.77,228.81,16384,162,5,0.0352,0.0953,"1"
62351.79,728.01,1123.65,87.82,8192,0,7,0.0253,0.0632,"0"
6398.01,780.63,6364.06,132.73,4096,3,8,0.0151,0.0498,"0"
22621.38,3631.07,2859.79,101.05,1024,2,0,0.0127,0.0042,"0"
29287.17,3353.65,10493.74,110.12,4096,3,7,0.2645,0.1292,"3"
159271.76,3177.49,2896.33,140.85,16384,1,6,0.0039,0.0541,"0"
151576.14,93666.87,3380.14,500.41,2048,1,4,0.0412,0.8906,"2"
14831.98,98359.21,11010.57,438.77,8192,3,2,0.0324,0.8286,"2"
38478.66,5058.48,9186.03,76.73,4096,3,7,0.0463,0.1465,"0"
79123.42,952.1,4144,33.61,8192,2,6,0.0306,0.1516,"0"
11091.72,2342.83,1693.68,11.42,8192,3,7,0.0038,0.0688,"0"
20807.84,1495.41,2912.42,74.76,4096,0,2,0.0495,0.1057,"0"
28620.78,4893.86,657.34,84.62,8192,3,3,0.0115,0.0254,"0"
51149.54,4348.09,2689.26,3.71,16384,3,2,0.0077,0.1947,"0"
34699.21,68603.53,3831.37,443.13,1024,1,10,0.0151,0.8012,"2"
18594.63,1399.83,815.14,110.04,16384,2,4,0.0369,0.1153,"0"
33963.14,311.06,1373.83,148.13,8192,3,5,0.0151,0.0716,"0"
4598.72,9920.43,267.34,69.04,1024,2,7,0.0249,0.0293,"0"
5118.25,7223.53,651.26,28.78,8192,1,5,0.2453,0.0685,"3"
55256.24,7987.01,76.25,36.45,2048,1,7,0.0115,0.0491,"0"
8083.4,5871.41,3323.28,89.48,1024,3,5,0.0363,0.001,"0"
13914.79,2239.42,1429.07,147.19,4096,2,4,0.0204,0.0512,"0"
20712.34,50725.84,1203.51,382.15,1024,3,8,0.0215,0.8416,"2"
1669.31,495.22,1673.5,192.43,8192,151,6,0.0123,0.1777,"1"
82619.08,31021.83,5066.21,475.37,65535,0,6,0.0231,0.9711,"2"
8723.06,4510.42,9643.44,173.77,16384,75,2,0.0257,0.0433,"1"
23339.19,1413.17,1543.97,46.64,1024,2,5,0.1667,0.0818,"3"
8434.29,3200.99,1276.75,80.29,8192,8,8,0.0358,0.1794,"0"
74255.17,2691.99,3519.51,61.74,8192,2,2,0.0397,0.0126,"0"
38152.71,852.39,434.85,79.88,4096,3,5,0.0179,0.0181,"0"
7848.81,3264.81,3039.14,12.67,8192,1,2,0.0366,0.1376,"0"
1579.86,6167.96,12355.5,86.77,1024,3,9,0.0434,0.0553,"0"
7715.35,1163.58,6134.9,64.68,8192,3,7,0.004,0.1831,"0"
3006.48,765.63,2632.31,201.03,65535,73,5,0.0421,0.1383,"1"
90110.68,91594.67,7033.23,557.83,8192,2,3,0.0412,0.7002,"2"
124107.8,4639.29,3361.38,19.81,4096,0,5,0.018,0.1596,"0"
100747.88,2268.47,1131.78,95.64,16384,1,4,0.0352,0.0579,"0"
482.61,5316.27,4191.9,1.85,2048,1,6,0.0056,0.1111,"0"
21357.58,5774.81,4649.57,56.93,16384,3,7,0.1114,0.0209,"3"
52869.22,3887.27,2464.49,10.7,16384,3,5,0.005,0.0526,"0"
20565.6,5802.44,4683.01,16.72,4096,3,2,0.0219,0.088,"0"
35283.98,4901,1677.52,121.4,8192,1,5,0.0463,0.0942,"0"
12508.37,1851.59,1523.83,93.3,8192,3,4,0.2496,0.1473,"3"
925.57,2800.99,4296.79,60.56,8192,3,5,0.0319,0.1081,"0"
177592.11,5045.76,7848.25,149.99,2048,0,5,0.0305,0.1324,"0"
15049.54,3189.44,1249.09,263.94,65535,30,5,0.0398,0.0939,"1"
46925.89,408.65,2063.89,107.55,4096,1,5,0.0392,0.0625,"0"
102396.45,4921.7,735.44,26.33,8192,3,6,0.005,0.021,"0"
18261.99,851.23,366.05,94.89,65535,8,1,0.0482,0.008,"0"
5066.21,4673.11,4177.21,16.83,8192,3,6,0.0044,0.1911,"0"
118177.05,1380.26,3626.08,21.22,1024,2,2,0.043,0.078,"0"
4395.13,1042.88,1620.59,17.37,2048,1,5,0.0274,0.0088,"0"
78321.01,13981.59,4330.15,328.51,2048,2,4,0.0245,0.8586,"2"
1935.94,153.22,1064.12,14.81,16384,1,6,0.0306,0.1692,"0"
84254.93,2038.91,963.25,113.7,16384,2,4,2e-04,0.1476,"0"
85424.7,62324.41,6905.52,787.23,2048,2,4,0.0345,0.8522,"2"
69976.71,3173.44,4343.73,181.48,1024,117,6,0.0216,0.1604,"1"
39496.53,5354.06,2695.19,98.63,4096,2,3,0.0151,0.1897,"0"
36743.44,5983.34,4927.79,23.16,1024,4,4,0.0178,0.1748,"0"
202859.25,5276.89,4047.66,145.28,65535,1,2,0.011,0.109,"0"
39188.17,2342.84,7022.31,137.24,1024,126,2,0.0199,0.0692,"1"
46879.41,1381.15,1410.18,51.36,2048,1,4,0.0225,0.1933,"0"
8117.23,1438.24,4298.49,49.42,1024,1,6,0.0096,0.1005,"0"
17504.51,1638.6,10423.25,107.24,1024,0,5,0.009,0.0542,"0"
45181.15,95.84,1204.08,56.44,4096,3,5,0.022,0.0464,"0"
110383.5,5735.34,6068.61,50.9,2048,2,4,0.0488,0.1938,"0"
188325.86,5058.99,2908.99,12.59,16384,1,9,0.0018,0.0878,"0"
25799.72,2406.88,13020.28,146.13,2048,66,6,0.0069,0.1934,"1"
189816.76,1422.2,3439.84,117.24,2048,2,6,0.01,0.1584,"0"
42525.67,1155.92,1162.52,66.64,65535,118,7,2e-04,0.1855,"1"
5993.52,3208.47,2636.95,39.05,65535,3,8,0.0403,0.0092,"0"
46082.69,2378.88,6000.8,54.28,8192,0,1,0.0416,0.0766,"0"
70666.6,2945.7,5136.92,31.66,2048,2,3,0.0306,0.0537,"0"
4806.59,2987.92,4976.45,28.53,65535,0,3,0.0457,0.0707,"0"
7736.33,32651.97,4415.36,863.44,4096,2,3,0.0439,0.7361,"2"
25660.51,3647.71,5251.66,58.56,16384,4,1,0.3667,0.1883,"3"
12841.43,1255.87,210.77,26.09,1024,1,11,0.2505,0.1348,"3"
85725.39,7957.76,2216.51,133.08,1024,1,1,0.0382,0.1284,"0"
51790.28,1921.67,2218.66,57.48,16384,6,4,0.0444,0.0635,"0"
7804.15,1696.11,16027.56,74.83,8192,1,7,0.0202,0.1813,"0"
110781.31,61256.68,2741.72,578.57,2048,6,4,0.0309,0.7217,"2"
99784.16,2128.04,975.74,123.85,4096,1,1,0.0469,0.0777,"0"
107140.55,4916.62,7123.3,112.15,65535,1,5,0.0325,0.1308,"0"
47489.44,1988.32,1620.08,296.05,16384,28,6,0.0448,0.1408,"1"
25920.32,3630.31,2950.96,38.52,2048,2,5,0.0294,0.0766,"0"
52228.43,2016.03,2308.26,88.43,8192,133,4,0.0225,0.0475,"1"
94089.9,1596.49,3790.61,16.24,8192,0,6,0.0251,0.0152,"0"
7958.49,1540.61,1945.47,5.2,16384,2,1,0.0471,0.0849,"0"
55296,2278.42,1653.8,22.45,1024,2,7,0.0177,0.0661,"0"
28597.1,3483.13,2101.19,179.87,65535,183,2,0.0233,0.0327,"1"
14316.83,258.22,1139.23,90.18,4096,2,5,0.0194,0.0403,"0"
67866.21,1953.01,4392.15,263.62,2048,183,9,0.0226,0.0875,"1"
11635.26,1802.75,3261.03,90.13,1024,1,7,0.1236,0.1388,"3"
798.23,6203.12,3113.42,60.16,1024,157,3,0.0418,0.1572,"1"
128828.59,2204.04,815.84,121.78,2048,3,3,0.0358,0.0991,"0"
33154.51,5863.36,3032.35,147.86,8192,3,11,0.0178,0.0059,"0"
9710.06,36092.79,1672.34,454.71,16384,1,6,7e-04,0.9218,"2"
195059.47,2625.54,1648.33,90.61,2048,1,6,0.0102,0.0288,"0"
10855.37,5434.55,9599.43,133.14,8192,1,10,0.0253,0.0657,"0"
62705.56,4272.57,2897.64,66.31,4096,1,4,0.0423,0.078,"0"
27881.46,2085.62,7083.4,26,4096,1,5,0.0363,0.1512,"0"
67805.63,1373.26,2468.87,59.9,1024,1,7,0.0377,0.1105,"0"
50569.02,2549.84,10737.84,82.58,2048,2,5,0.0106,0.0509,"0"
25002.18,1923.74,2349.86,116.91,8192,4,10,0.0047,0.1766,"0"
8084.16,2237.83,6140.41,48.92,8192,3,3,0.0373,0.1944,"0"
59784.52,2637.93,2084.04,37.99,2048,2,10,0.0446,0.1377,"0"
5594.9,3482.74,830.05,136.71,4096,5,2,0.3525,0.1449,"3"
32841.99,6847.12,6752.78,94.47,2048,0,0,0.0074,0.0622,"0"
51615.93,6083.87,2901.62,72.81,2048,3,4,0.0112,0.1357,"0"
17900.61,2423.86,7514.77,65.65,65535,2,4,0.0464,0.1641,"0"
10550.61,2621.21,4320.54,80.55,65535,2,7,0.1841,0.0513,"3"
52162.94,2924.68,3965.03,87.63,4096,2,8,0.0451,0.0733,"0"
16761.51,2661.44,3148.99,72.18,65535,2,4,0.2524,0.1527,"3"
14875.76,3874.03,5318.34,89.87,8192,2,4,0.0387,0.1234,"0"
19070.02,5192.72,6086.24,28.72,65535,4,4,0.2737,0.1492,"3"
11446.86,6941.23,4661.52,73.15,8192,3,8,0.0247,0.1394,"0"
7549.41,612.28,1680.11,136.27,16384,4,6,0.0429,0.0881,"0"
182290.28,5273.3,1084.15,52.59,4096,3,7,0.0257,0.1811,"0"
1748.81,1032.84,2359.48,110.67,16384,95,3,0.0288,0.0439,"1"
58676.01,5407.73,5379.19,27.78,16384,3,8,0.0029,0.0369,"0"
10649.54,2631.94,9443.24,77.33,16384,0,8,0.0138,0.0506,"0"
73148.19,1362.57,4555.73,134.37,1024,111,4,0.0134,0.0954,"1"
3621.34,9502.88,1076.2,127.31,1024,0,7,0.0276,0.0372,"0"
108399.76,4189.32,5545.58,13.31,65535,2,3,0.0348,0.1225,"0"
24147.95,3881.52,2945.54,58.29,2048,6,3,0.0038,0.0849,"0"
1142,2559.62,3298.73,88.56,2048,4,6,0.0378,0.0663,"0"
11583.37,3404.11,1871.61,22.64,4096,1,2,0.0374,0.1873,"0"
79220.95,3794.4,7945.95,35.85,8192,2,3,0.0307,0.0204,"0"
25044.97,4398.79,1961.36,9.42,4096,2,5,0.0056,0.1884,"0"
175812.76,10421.49,2803.67,28.43,1024,3,7,0.0441,0.0589,"0"
1530.08,685.12,3212.75,118.38,16384,1,4,0.0198,0.1436,"0"
13731.84,6241.48,565.05,13.52,2048,0,3,0.0074,0.1718,"0"
NA,3158.42,267.99,68.41,65535,2,5,0.0275,0.1701,"0"
79878.12,706.79,2380.56,65.26,16384,0,6,0.0401,0.1307,"0"
2966.04,2341.1,7944.39,35.68,2048,1,4,0.0454,0.1744,"0"
30037.69,1715.57,1866.47,104.78,65535,1,4,0.0357,0.1103,"0"
15672.41,2637.77,4390.41,35.39,4096,2,7,0.0307,0.0718,"0"
9807.37,15130.33,899.92,264.05,2048,3,4,0.0498,0.7133,"2"
30889.71,3729.07,15532.71,127.99,2048,1,1,0.0332,0.1286,"0"
208117.63,5044.35,4503.12,69.31,65535,4,13,0.0441,0.0775,"0"
62625.46,4886.24,2174.54,282.29,4096,157,6,0.0467,0.0074,"1"
40290.08,5992.51,2438.93,39.19,2048,6,5,0.0151,0.1398,"0"
9749.52,3482.17,2878.8,92.97,4096,1,6,0.0241,0.0423,"0"
29501.07,1425.5,2987.93,3.64,4096,2,5,0.0031,0.0328,"0"
70112.2,6705.71,3184.82,56.66,2048,2,3,0.0422,0.1155,"0"
32865.87,8090.2,1872.07,52.44,1024,3,6,0.0164,0.0223,"0"
3009.91,6725.01,3753.3,12.12,2048,6,4,0.0123,0.0505,"0"
17087.39,688.01,3397.93,63.96,2048,3,3,0.0423,0.178,"0"
101294.44,904.86,895.12,143.51,65535,1,8,0.0429,0.1548,"0"
74716.35,2895.75,14139.13,101.77,2048,2,11,0.0362,0.1329,"0"
1565.78,548.75,6272.23,41.8,1024,2,8,0.0488,0.1609,"0"
69050.29,2367.92,9713.83,12.61,2048,2,6,0.0448,0.1159,"0"
10209.72,3135.11,3074.11,14.51,8192,0,4,0.0229,0.1848,"0"
37549.08,502.09,3853.18,72.67,16384,7,5,0.0277,0.0398,"0"
63587.26,2634.1,703.25,64.84,2048,3,6,0.0336,0.1295,"0"
72134.41,668.99,5575.87,53.37,2048,2,5,0.0264,0.0851,"0"
30885.54,1809.82,7689.43,122.95,4096,103,5,0.0046,0.1318,"1"
12219.44,1424.99,1275.6,64.2,4096,1,5,0.048,0.0111,"0"
95291.6,1479.14,5674.97,121.55,1024,1,8,0.0357,0.1638,"0"
115935.92,1218.89,263.29,104.03,4096,0,3,0.0432,0.0867,"0"
45690.31,1940.68,3882.67,100.13,65535,0,5,0.0017,0.0457,"0"
45673.43,1004.28,2251.9,192.71,2048,145,7,0.0073,0.15,"1"
281102.35,6079.43,3868.17,28.23,16384,4,7,0.0103,0.1657,"0"
87730.42,6405.57,1124.99,10.94,16384,2,3,0.0324,0.1607,"0"
114978.25,2115.24,1301.6,58.41,2048,3,5,0.0194,0.1227,"0"
14838.41,5255.62,7492.85,46.07,8192,1,5,0.0299,0.0178,"0"
113844.14,3290.7,2000.3,46.88,4096,1,9,0.0086,0.0202,"0"
101956.7,3208.47,1515.16,165.37,8192,160,3,0.0046,0.0745,"1"
10121.9,3609.9,1908.19,98.08,1024,2,4,0.0313,0.061,"0"
13347.73,3572.69,2173.5,19.79,16384,1,7,0.018,0.1827,"0"
104074.49,2111.67,91.6,13.05,4096,6,2,0.0013,0.0934,"0"
27559.9,6060.96,1986.08,125.14,4096,3,4,0.0376,0.0525,"0"
30604.4,4336.95,5205.68,139.22,2048,195,5,1e-04,0.0696,"1"
3132.38,1878.46,1409.59,116.22,65535,4,5,0.017,0.0946,"0"
150664.29,5286.97,131.19,239.78,8192,21,4,0.0079,0.0631,"1"
10933.44,25269.76,3967.36,288.39,8192,2,6,0.0197,0.7865,"2"
38772.74,4088.84,5883.99,55.31,16384,53,2,0.0277,0.0068,"1"
39913.11,6307.32,7210.8,8.54,4096,3,2,0.0358,0.1576,"0"
3239.77,2432.07,2779.27,102.88,2048,3,7,0.0236,0.168,"0"
36059.95,2308.32,1762.73,70.07,8192,2,3,0.0278,0.0083,"0"
10403.12,3910.41,1931.91,29.83,65535,2,10,0.005,0.1818,"0"
105.77,917.69,2712.55,1.91,16384,2,2,0.0367,0.0092,"0"
136145.32,9180.99,4506.01,87.98,8192,2,4,0.0208,0.1632,"0"
9031.85,6592.37,5456.06,97.9,65535,2,5,0.0126,0.1422,"0"
18444.68,850.76,977.52,80.31,1024,2,3,0.0226,0.047,"0"
14706.05,2938.96,546.9,111.76,65535,3,6,0.0097,0.1462,"0"
5294.45,2648.51,4872.56,17.42,16384,4,3,0.0255,0.0998,"0"
33532.13,90256.3,11407.31,948.36,4096,3,4,0.0315,0.7707,"2"
89291.48,3322.91,3057.16,26.13,1024,4,3,0.0453,0.1242,"0"
49937.02,1661.56,1776.59,123.99,2048,2,3,0.0075,0.1949,"0"
6657.45,1177.53,1962.63,104.33,65535,2,6,0.0376,0.1277,"0"
48643.81,1385.09,3594.16,89.77,65535,0,4,0.0343,0.1985,"0"
31057.71,5049,985.04,58.69,16384,2,9,0.0137,0.0077,"0"
7646.95,880.97,2275.79,143.25,2048,1,5,0.0361,0.1542,"0"
6154.2,1887.07,9099.33,92.97,2048,150,3,0.018,0.0981,"1"
15732.84,5144.61,1897.53,119.88,2048,28,8,0.0226,0.0373,"1"
106.07,3952.92,897.19,77.86,65535,146,9,0.0288,0.1841,"1"
13538.04,508.69,3155.06,116.37,65535,2,4,0.0361,0.0685,"0"
230868.73,2744.67,3365.02,16.74,16384,3,4,0.0033,0.0242,"0"
8106.95,3235.58,2254.71,120.36,8192,1,3,0.027,0.1195,"0"
19259.07,4296.28,3427.58,146.27,65535,5,5,0.0318,0.0559,"0"
53250.9,5159.83,3739.38,210.28,8192,198,7,0.0206,0.1485,"1"
22771.11,2176.33,1213.49,48.81,4096,0,7,0.0082,0.0383,"0"
47371.79,6323.1,3142.7,103.46,16384,1,5,0.0479,0.0743,"0"
14266.4,2837.9,4799.98,87.63,8192,2,3,0.0284,0.0024,"0"
88194.06,2059.78,2884.24,54.78,65535,168,8,0.0368,0.0374,"1"
107191.89,1508.9,2484.04,127.24,8192,1,12,0.0416,0.0927,"0"
23675.1,3821.11,8127.58,121.56,1024,1,2,0.0454,0.0661,"0"
41462.63,1599.89,5008.9,64.5,16384,26,4,0.0184,0.0783,"1"
52946.47,3658.33,9535.8,3.8,8192,2,7,0.0494,0.1104,"0"
70.2,13713.57,982.24,115.86,8192,3,4,0.0445,0.1754,"0"
127900.16,989.68,2600.36,26.23,1024,2,7,0.0075,0.1179,"0"
14035.55,778.16,7314.07,95.04,2048,4,8,0.3598,0.0491,"3"
5934.98,47287.73,1774.53,581.83,1024,3,3,0.0295,0.7703,"2"
32750.84,5148.17,2892.27,6.67,16384,0,4,0.0166,0.1481,"0"
65056.27,5519.14,3234.57,137.02,1024,59,7,0.0086,0.1733,"1"
16571.24,840.89,7883.72,101.38,65535,1,4,0.0298,0.0193,"0"
22655.82,94958.68,626.84,864.25,65535,1,8,0.0266,0.7631,"2"
76602.03,73513.64,2896.86,976.97,4096,2,7,0.0245,0.9501,"2"
35.05,2318.53,2734.67,68.57,65535,4,4,0.044,0.1829,"0"
44773.42,1679.77,157.44,44.4,2048,0,6,0.0179,0.0952,"0"
45465.39,13874.34,2048.26,925.64,2048,3,5,0.0016,0.9475,"2"
90911.08,3838.89,4582.83,13.03,65535,0,8,0.031,0.0032,"0"
10816.86,2020.15,609.14,33.06,4096,2,7,0.0439,0.0393,"0"
60208.27,2822.76,2605.76,125.95,65535,3,4,0.0189,0.0618,"0"
98760.69,2129.6,1046.52,36.67,8192,1,1,0.0408,0.0122,"0"
11146.41,576.62,1650.25,28.43,2048,3,4,0.0285,0.0446,"0"
77587.55,317.46,2648.16,107.95,16384,3,5,0.0435,0.1457,"0"
10325.61,1254.96,16977.68,195.54,65535,142,4,0.0113,0.0192,"1"
28736.6,6048.55,7770.76,77.16,1024,4,2,0.0444,0.1666,"0"
5447.2,1354.77,5400.28,81.54,2048,2,3,0.0127,0.0794,"0"
2146.95,5989.18,12836.87,89.04,16384,3,5,0.0391,0.1717,"0"
99477.44,4507.53,3062.35,153.59,1024,198,3,0.0072,0.1037,"1"
8327.86,1844.95,1711.79,100.67,16384,140,5,0.0262,0.0156,"1"
48377.75,3565.03,2751.7,94.86,4096,1,6,0.0447,0.0665,"0"
23697.79,4220.83,1618.17,122.95,1024,1,4,0.0104,0.1991,"0"
52330.65,2139.85,3827.26,115.89,16384,4,9,0.0413,0.0409,"0"
459.3,3207.94,3181.71,19.63,8192,1,6,0.0439,0.1207,"0"
11110.55,5283.34,4074.13,48.32,2048,1,2,0.0266,0.0453,"0"
5515.27,18707.84,4753.05,852.93,65535,1,4,0.001,0.8223,"2"
35930.99,2193.61,1378.36,16.78,16384,0,9,0.0493,0.0623,"0"
16783.14,2403.35,1376.9,140.33,4096,1,3,0.0202,0.0056,"0"
77307.25,1882.8,560.28,142.21,2048,4,5,0.0164,0.0081,"0"
207038.9,181.79,1861.07,11.31,16384,1,4,0.0054,0.1258,"0"
8994.38,2255.84,4133.36,126.56,4096,4,4,0.0037,0.1179,"0"
21736.32,1169.24,3994.52,51.19,8192,1,4,0.0301,0.126,"0"
14447.77,79897.36,3720.36,616.11,2048,3,6,0.0202,0.9955,"2"
82860.51,1583.14,4898.39,26.91,4096,2,6,0.015,0.1755,"0"
69021.26,7766.95,5935.37,75.74,8192,7,6,0.0131,0.1448,"0"
135946.09,3640.62,1779.22,36.78,65535,2,2,0.0219,0.0712,"0"
6895.55,4265.22,4073.35,114.1,65535,1,3,0.0273,0.1907,"0"
8922.73,2913.76,6365.28,67.55,65535,1,2,0.047,0.0921,"0"
50984.56,983.91,2405.94,59.43,4096,0,2,0.0398,0.0486,"0"
113238.02,3441.23,2550.13,18.51,65535,1,1,0.0117,0.0684,"0"
57627.84,866.25,7093.54,22.8,2048,0,1,0.0206,0.1123,"0"
3165.74,3994.05,2136.53,134.59,8192,1,5,0.0483,0.148,"0"
28481.48,11301.64,5285.08,926.37,8192,4,6,0.0377,0.7227,"2"
91734.39,2836.45,3759.29,20.95,4096,1,4,0.0337,0.0106,"0"
109720.66,5220.03,3684.33,68.46,4096,1,7,0.0499,0.1455,"0"
22891.46,2516.55,1460.71,3.79,2048,4,7,0.0267,0.1278,"0"
113145.51,1811.7,3395.06,0.68,65535,5,2,0.0435,0.1876,"0"
119205.45,3074.16,2185.82,84.87,16384,0,4,0.0366,0.1631,"0"
72591.71,1184.74,1877.61,116.27,65535,3,3,0.0276,0.1045,"0"
47665.48,3780.42,5537.94,92.57,8192,155,4,0.0052,0.0666,"1"
30968.39,1702.29,2793.48,35.51,2048,1,6,0.0101,0.0635,"0"
16069.25,1727.32,4423.63,55.47,1024,7,14,0.0423,0.1848,"0"
2641.93,331.4,1469.72,38.55,2048,2,7,0.0039,0.0188,"0"
12217.42,989.28,3223.27,48.72,65535,5,5,0.0369,0.086,"0"
71411.6,4178.52,4426.17,50.76,4096,2,8,0.0139,0.0729,"0"
97772.29,4135.56,1720.22,20.09,65535,1,6,0.0205,0.1738,"0"
118665.08,4696.45,9516.03,74.81,65535,1,6,0.0246,0.0081,"0"
133883.61,662.1,3490.47,13.9,8192,1,5,0.0292,0.0936,"0"
31784.48,1749.55,3746.3,129.53,8192,0,4,0.0119,0.0414,"0"
4724.13,1451.87,953.22,36.11,16384,1,3,0.0226,0.1555,"0"
117093.96,568.73,3726.06,30.87,1024,3,6,3e-04,0.0242,"0"
82564.12,2726.11,3482.59,144.13,2048,0,6,0.03,0.0864,"0"
84820.68,1008.57,913.56,131.87,4096,3,3,0.0179,0.1606,"0"
3366.67,1707.57,5672.79,117.83,65535,1,0,0.0472,0.0962,"0"
25520.32,2020.52,6492.6,109.27,1024,3,4,0.0348,0.1788,"0"
105966.79,3064.15,9866.06,144.62,1024,1,7,0.0473,0.0229,"0"
63095.79,1370.26,1551.8,49.91,4096,2,3,0.0179,0.1232,"0"
29062.93,3312.45,3358.37,73.06,2048,0,5,0.0315,0.081,"0"
